article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
803757013,803757,Bradley.,272,Trousers,Garment Lower body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Joggers in lightweight sweatshirt fabric made from a cotton blend with covered elastication and a drawstring at the waist. Tapered legs with jersey ribbing at the hems.
803757014,803757,Bradley.,272,Trousers,Garment Lower body,1010016,Solid,11,Off White,1,Dusty Light,-1,Unknown,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Joggers in lightweight sweatshirt fabric made from a cotton blend with covered elastication and a drawstring at the waist. Tapered legs with jersey ribbing at the hems.
803762001,803762,Charlotte Padded Soft Body,283,Underwear body,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Sleeveless body in lace and mesh with a V-neck front and back, padded cups with removable inserts, and elastication under the bust. Lined gusset with press-studs."
803772001,803772,Amanda Rib,253,Vest top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted vest top in ribbed organic cotton jersey.
803772002,803772,Amanda Rib,253,Vest top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted vest top in ribbed organic cotton jersey.
803772003,803772,Amanda Rib,253,Vest top,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted vest top in ribbed organic cotton jersey.
803787006,803787,Ben bumbag nylon,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Waist bag with a sheen. Large, zipped compartment at the front and an adjustable strap with a plastic fastener at the waist. Lined. Size approx. 5x13x27 cm."
803969002,803969,Inga bikini shopbasket 7pk,286,Underwear bottom,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1336,Shopbasket Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Bikini briefs in cotton jersey with a mid waist, lined gusset and medium coverage at the back."
803969003,803969,Inga 7p Ct Bikini,286,Underwear bottom,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1336,Shopbasket Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Bikini briefs in cotton jersey with a mid waist, lined gusset and medium coverage at the back."
803985001,803985,Kendrick Push Melbourne Strap,306,Bra,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Push-up bra in lace with underwired, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps that are lace-covered at the front, and a hook-and-eye fastening at the back."
803985002,803985,Kendrick Push Melbourne Strap,306,Bra,Underwear,1010016,Solid,10,White,3,Light,9,White,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Push-up bra in lace with underwired, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps that are lace-covered at the front, and a hook-and-eye fastening at the back."
803985003,803985,Kendrick Push Melbourne Strap,306,Bra,Underwear,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Push-up bra in lace with underwired, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps that are lace-covered at the front, and a hook-and-eye fastening at the back."
803985004,803985,Kendrick Push Melbourne Strap,306,Bra,Underwear,1010016,Solid,42,Red,7,Medium,18,Red,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Push-up bra in lace with underwired, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps that are lace-covered at the front, and a hook-and-eye fastening at the back."
803986001,803986,Kendrick Brazilian Anemon,286,Underwear bottom,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Brazilian briefs in lace with a low waist, lined gusset and high cut at the back."
803986002,803986,Kendrick Brazilian Anemon,286,Underwear bottom,Underwear,1010016,Solid,10,White,3,Light,9,White,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Brazilian briefs in lace with a low waist, lined gusset and high cut at the back."
803986005,803986,Kendrick Brazilian Anemon,286,Underwear bottom,Underwear,1010016,Solid,42,Red,7,Medium,18,Red,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Brazilian briefs in lace with a low waist, lined gusset and high cut at the back."
803986006,803986,Kendrick Brazilian Anemon,286,Underwear bottom,Underwear,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Brazilian briefs in lace with a low waist, lined gusset and high cut at the back."
803986007,803986,Kendrick Brazilian Anemon,286,Underwear bottom,Underwear,1010016,Solid,52,Pink,7,Medium,4,Pink,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Brazilian briefs in lace with a low waist, lined gusset and high cut at the back."
803986010,803986,Kendrick Brazilian Anemon,286,Underwear bottom,Underwear,1010016,Solid,52,Pink,3,Light,4,Pink,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Brazilian briefs in lace with a low waist, lined gusset and high cut at the back."
803990002,803990,Parrot dress,265,Dress,Garment Full body,1010001,All over pattern,11,Off White,3,Light,9,White,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Knee-length dress in a crêpe weave with a V-neck, sewn-in wrapover at the top, long sleeves with wide, buttoned cuffs and a concealed zip in one side. Seam at the waist with gathers at the back and a detachable tie belt with D-rings. Unlined."
803993001,803993,Dorsia dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Knee-length, straight-cut dress in a softly draping weave with a small stand-up collar and a V-neck with a concealed button at the front. 3/4-length sleeves with a shiny metal button at the cuffs and a detachable tie belt at the waist."
803993006,803993,Dorsia dress(1),265,Dress,Garment Full body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Knee-length, straight-cut dress in a softly draping weave with a small stand-up collar and a V-neck with a concealed button at the front. 3/4-length sleeves with a shiny metal button at the cuffs and a detachable tie belt at the waist."
803996003,803996,Sarabi dress,265,Dress,Garment Full body,1010016,Solid,23,Dark Yellow,4,Dark,8,Yellow,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Short dress in satin with a sheen. V-neck with a sewn-in wrapover and pleats at the front, a seam at the waist that is elasticated at the back and long sleeves with buttoned cuffs. Lined bodice."
804267001,804267,Jasmine jumpsuit (W),295,Pyjama jumpsuit/playsuit,Nightwear,1010016,Solid,43,Dark Red,4,Dark,18,Red,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Playsuit in glossy satin with a V-neck, narrow, adjustable shoulder straps and an opening at the back with a covered button."
804292003,804292,Dollar HW Tapered,272,Trousers,Garment Lower body,1010016,Solid,14,Dark Beige,4,Dark,11,Beige,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Ankle-length trousers in twill made from a cotton blend. High paper bag waist with pleats and a detachable tie belt, a zip fly and buttons, diagonal side pockets with a decorative flap and button, and tapered legs."
804496001,804496,The Square Body,256,Bodysuit,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"One-shoulder body in sturdy jersey with one narrow shoulder strap with a metal detail at one end, and press-studs at the crotch. Lined at the top."
804496002,804496,The Square Body,256,Bodysuit,Garment Upper body,1010016,Solid,15,Greyish Beige,4,Dark,1,Mole,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"One-shoulder body in sturdy jersey with one narrow shoulder strap with a metal detail at one end, and press-studs at the crotch. Lined at the top."
804507001,804507,Johan basic sneakers CNY,94,Sneakers,Shoes,1010016,Solid,10,White,3,Light,9,White,6561,Baby Shoes,G,Baby Sizes 50-98,4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,Trainers in imitation leather with a hook and loop fastening at the front. Fabric linings and insoles and patterned rubber soles.
804545001,804545,PQ PARIS SCARF,80,Scarf,Accessories,1010010,Melange,92,Green,5,Bright,19,Green,1612,Jersey/Knitwear Premium,A,Ladieswear,1,Ladieswear,14,Womens Premium,1003,Knitwear,"Scarf in soft, fine-knit cashmere with wide ribbed trims on the short sides. Size 48x200 cm."
804555004,804555,PQ CAT BEANIE,75,Hat/beanie,Accessories,1010010,Melange,21,Light Yellow,1,Dusty Light,8,Yellow,1612,Jersey/Knitwear Premium,A,Ladieswear,1,Ladieswear,14,Womens Premium,1003,Knitwear,"Hat in soft, rib-knit cashmere with a wide, foldover hem."
804661001,804661,Calypso tank top,253,Vest top,Garment Upper body,1010011,Metallic,9,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,Cropped top in jersey with a sheen. Draped neckline at the front and elastic spaghetti shoulder straps.
804664004,804664,Kaizen Teddy,252,Sweater,Garment Upper body,1010007,Embroidery,13,Beige,1,Dusty Light,11,Beige,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Top in soft pile with a stand-up collar, zip at the top, dropped shoulders, long sleeves and ribbing at the cuffs and hem."
804666001,804666,Piper Strappy Push Body,283,Underwear body,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Thong body in lace with crossover straps at the front and underwired, padded cups for a larger bust and fuller cleavage. Low cut at the back, adjustable shoulder straps, a hook-and-eye fastening at the back, a lined gusset with press-studs, and a string back."
804682001,804682,Brix skirt,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Short, gently flared skirt in woven fabric with a concealed zip at the back and a high waist with a decorative metal buckle at the front."
804685002,804685,Candy ss,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,Short top in jersey made from a viscose blend with a deep neckline. Short puff sleeves in organza with smocked trims.
804732003,804732,Durham joggers(1),272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,3708,Loungewear,A,Ladieswear,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Joggers in a soft, fine knit with a high, elasticated drawstring waist and tapered legs."
804732004,804732,Durham joggers(1),272,Trousers,Garment Lower body,1010016,Solid,14,Dark Beige,2,Medium Dusty,11,Beige,3708,Loungewear,A,Ladieswear,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Joggers in a soft, fine knit with a high, elasticated drawstring waist and tapered legs."
804732005,804732,Durham joggers(1),272,Trousers,Garment Lower body,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,3708,Loungewear,A,Ladieswear,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Joggers in a soft, fine knit with a high, elasticated drawstring waist and tapered legs."
804733010,804733,Medium padded aliceband,74,Hair/alice band,Accessories,1010016,Solid,51,Light Pink,3,Light,4,Pink,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Padded, fabric-covered Alice band."
804741005,804741,Pria tee,255,T-shirt,Garment Upper body,1010008,Front print,73,Dark Blue,4,Dark,2,Blue,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"Short-sleeved top in soft jersey with a print motif, round neckline and gently rounded hem."
804750002,804750,Charlotte Padded Milano Cradle,306,Bra,Underwear,1010016,Solid,43,Dark Red,7,Medium,18,Red,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Lace bra with underwired, padded cups that shape the bust and provide good support. Adjustable shoulder straps and a hook-and-eye fastening at the back."
804759005,804759,Gilda leggings,273,Leggings/Tights,Garment Lower body,1010018,Treatment,73,Dark Blue,2,Medium Dusty,2,Blue,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"Treggings in sturdy jersey with an elasticated waist, fake fly, fake front pockets and real back pockets."
804759008,804759,Gilda leggings,273,Leggings/Tights,Garment Lower body,1010018,Treatment,73,Dark Blue,2,Medium Dusty,2,Blue,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"Treggings in sturdy jersey with an elasticated waist, fake fly, fake front pockets and real back pockets."
804992001,804992,Izzy tee,255,T-shirt,Garment Upper body,1010010,Melange,9,Black,4,Dark,5,Black,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Wide sports top in fast-drying functional fabric with a slightly wider neckline and short cap sleeves. Rounded and slightly longer at the back.
804992002,804992,Izzy tee,255,T-shirt,Garment Upper body,1010010,Melange,51,Light Pink,1,Dusty Light,4,Pink,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Wide sports top in fast-drying functional fabric with a slightly wider neckline and short cap sleeves. Rounded and slightly longer at the back.
804992011,804992,Izzy tee,255,T-shirt,Garment Upper body,1010010,Melange,93,Dark Green,4,Dark,19,Green,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Wide sports top in fast-drying functional fabric with a slightly wider neckline and short cap sleeves. Rounded and slightly longer at the back.
804992018,804992,Izzy tee,255,T-shirt,Garment Upper body,1010010,Melange,52,Pink,1,Dusty Light,4,Pink,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Wide sports top in fast-drying functional fabric with a slightly wider neckline and short cap sleeves. Rounded and slightly longer at the back.
804992021,804992,Izzy tee,255,T-shirt,Garment Upper body,1010010,Melange,13,Beige,1,Dusty Light,1,Mole,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Wide sports top in fast-drying functional fabric with a slightly wider neckline and short cap sleeves. Rounded and slightly longer at the back.
804992022,804992,Izzy tee,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Wide sports top in fast-drying functional fabric with a slightly wider neckline and short cap sleeves. Rounded and slightly longer at the back.
804996003,804996,Quinoa tank top,253,Vest top,Garment Upper body,1010010,Melange,8,Dark Grey,4,Dark,5,Black,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Sports vest top in fast-drying functional fabric with a narrow cut at the top and racer back. Relaxed fit.
804996006,804996,Quinoa tank top,253,Vest top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Sports vest top in fast-drying functional fabric with a narrow cut at the top and racer back. Relaxed fit.
805000001,805000,Norway hood jacket,308,Hoodie,Garment Upper body,1010010,Melange,9,Black,4,Dark,5,Black,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Fitted jacket in fast-drying functional fabric designed to help keep you dry and cool while exercising. Hood, zip down the front with a chin guard and zipped front pockets for safe storage of valuables. Extra-long sleeves with thumbholes to help keep you warm while exercising outside. The sleeves are in a raglan cut to minimise the risk of friction from the seams."
805000003,805000,Norway hood,308,Hoodie,Garment Upper body,1010010,Melange,6,Light Grey,1,Dusty Light,12,Grey,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Fitted jacket in fast-drying functional fabric designed to help keep you dry and cool while exercising. Hood, zip down the front with a chin guard and zipped front pockets for safe storage of valuables. Extra-long sleeves with thumbholes to help keep you warm while exercising outside. The sleeves are in a raglan cut to minimise the risk of friction from the seams."
805000004,805000,Norway hood,308,Hoodie,Garment Upper body,1010016,Solid,52,Pink,2,Medium Dusty,4,Pink,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Fitted jacket in fast-drying functional fabric designed to help keep you dry and cool while exercising. Hood, zip down the front with a chin guard and zipped front pockets for safe storage of valuables. Extra-long sleeves with thumbholes to help keep you warm while exercising outside. The sleeves are in a raglan cut to minimise the risk of friction from the seams."
805003001,805003,Fro yo sweatshirt,252,Sweater,Garment Upper body,1010010,Melange,12,Light Beige,1,Dusty Light,11,Beige,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Sports top in soft sweatshirt fabric with a wide turtle neck, low dropped shoulders, long sleeves and wide ribbing at the cuffs and hem. Soft brushed inside."
805005001,805005,Colette Zip bra,306,Bra,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Fully lined sports bra in fast-drying functional fabric with padded cups that lift and shape while providing good support. Wide, adjustable shoulder straps that cross at the back, a taped zip at the front and an elasticated hem. Medium support."
805009001,805009,Dragon Loafer,144,Flat shoe,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3527,Flats,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Loafers with tassels at the front, satin linings and imitation leather insoles. Heel 1.5 cm."
805011001,805011,Karin mid support bra,306,Bra,Underwear,1010016,Solid,52,Pink,2,Medium Dusty,4,Pink,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Sports bra in fast-drying functional fabric with mesh details, a racer back and wide elasticated hem. Lined at the front. Medium support."
805011002,805011,Karin mid support bra(1),306,Bra,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Sports bra in fast-drying functional fabric with mesh details, a racer back and wide elasticated hem. Lined at the front. Medium support."
805015005,805015,Kailee mid support bra,306,Bra,Underwear,1010016,Solid,32,Orange,5,Bright,3,Orange,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Sports bra in fast-drying functional fabric with a ribbed section at the front, a mesh racer back and a wide elastic hem with embossed text. Medium support."
805032001,805032,Ivy tank tube speed,253,Vest top,Garment Upper body,1010016,Solid,20,Other Yellow,5,Bright,8,Yellow,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,Cropped tube top in jersey with a sheen. Elastication and a silicone trim at the top.
805038001,805038,Cava body,253,Vest top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Sleeveless sports bodysuit in fast-drying functional fabric with a high neckline at the front and low-cut back. Lined gusset and cutaway coverage at the back. The polyester content of the bodysuit is recycled.
805038002,805038,Cava body,253,Vest top,Garment Upper body,1010016,Solid,21,Light Yellow,5,Bright,8,Yellow,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Sleeveless sports bodysuit in fast-drying functional fabric with a high neckline at the front and low-cut back. Lined gusset and cutaway coverage at the back. The polyester content of the bodysuit is recycled.
805115001,805115,DIV Sienna biker,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Biker jacket in imitation suede with quilted shoulders, a tab with a press-stud at the neck and a diagonal zip down the front. Zipped side pockets, long sleeves with sturdy ribbed jersey undersides and a zip at the cuffs. Lined."
805321001,805321,Queen PU Kickflare,272,Trousers,Garment Lower body,1010018,Treatment,9,Black,4,Dark,5,Black,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Ankle-length trousers in imitation leather with a high waist, concealed zip in one side and straight-cut legs with raw-edge hems."
805323003,805323,Bow PU trouser,272,Trousers,Garment Lower body,1010018,Treatment,17,Yellowish Brown,2,Medium Dusty,13,Brown,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"High-waisted, ankle-length trousers in imitation leather with a wide belt, hook-and-eye fasteners, zip fly, side pockets and tapered legs."
805370003,805370,Tuxedo leggings,273,Leggings/Tights,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,Leggings in soft cotton jersey with covered elastication at the waist.
805406003,805406,Mia,275,Skirt,Garment Lower body,1010001,All over pattern,9,Black,4,Dark,5,Black,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Calf-length skirt in soft, gently draping satin. High waist with concealed elastication and a flare to the hem. Unlined."
805406004,805406,Mia,275,Skirt,Garment Lower body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Calf-length skirt in soft, gently draping satin. High waist with concealed elastication and a flare to the hem. Unlined."
805455007,805455,ROBIN SLIM FIT HOOD,308,Hoodie,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,5833,Heavy Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Jacket in lightweight sweatshirt fabric with a jersey-lined, drawstring hood and zip down the front. Welt side pockets, stretch ribbed panels at the sides and ribbing at the cuffs and hem. Slim Fit."
805469002,805469,SCOTT SLIM FIT SWEATPANTS,272,Trousers,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,5833,Heavy Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Trousers in lightweight sweatshirt fabric with an elasticated drawstring waist, side pockets and ribbed hems. Slim Fit."
805473002,805473,Celeste Shirt Dress,265,Dress,Garment Full body,1010023,Denim,10,White,1,Dusty Light,9,White,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Calf-length shirt dress in woven fabric with a grandad collar, press-studs down the front and a button band with a decorative tab at the top. Large patch front pockets and extra-long wide sleeves with buttoned cuffs. Seam at the waist with pleats at the top, belt loops with a press-stud, and a detachable tie belt with elastication in the middle. Slit at the back."
805505001,805505,Deidre jacket,262,Jacket,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Short, boxy jacket in sturdy, textured jersey with a collar, concealed press-studs down the front and a tab with press-studs at the hem. Large flap chest pockets with a press-stud, dropped shoulders and long sleeves with buttoned cuffs. Unlined."
805747001,805747,Kravitz body,256,Bodysuit,Garment Upper body,1010016,Solid,20,Other Yellow,5,Bright,8,Yellow,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,"Fitted, one-shoulder body in soft jersey with press-studs at the crotch and one long sleeve."
805772001,805772,Mary Kate Mock Neck,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Fitted jumper in a soft, airy, fine knit with a lightly brushed finish. Small stand-up collar and long sleeves."
805772002,805772,Mary Kate Mock Neck,252,Sweater,Garment Upper body,1010001,All over pattern,20,Other Yellow,5,Bright,8,Yellow,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Fitted jumper in a soft, airy, fine knit with a lightly brushed finish. Small stand-up collar and long sleeves."
805807003,805807,Cutie LowLow swimsuit,57,Swimsuit,Swimwear,1010001,All over pattern,22,Yellow,5,Bright,8,Yellow,4310,Kids Girl Swimwear,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1018,Swimwear,"Fully lined swimsuit with an all-over print, narrow shoulder straps and gathers at the top."
805851001,805851,Nova pile biker,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,8812,Young Girl Outdoor,I,Children Sizes 134-170,4,Baby/Children,45,Kids Outerwear,1007,Outdoor,"Biker jacket in imitation suede with sturdy jersey on the undersides of the sleeves. Notch lapels in soft faux fur, a diagonal zip down the front and zipped side pockets. Lined."
805921001,805921,Liv Lace Tight LS,252,Sweater,Garment Upper body,1010021,Lace,9,Black,4,Dark,5,Black,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Fitted top in a soft, rib-knit viscose blend with a deep, lace-trimmed V-neck front and back and long sleeves."
805921002,805921,Liv Lace Tight LS,252,Sweater,Garment Upper body,1010021,Lace,43,Dark Red,4,Dark,18,Red,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Fitted top in a soft, rib-knit viscose blend with a deep, lace-trimmed V-neck front and back and long sleeves."
805976001,805976,Bambini,258,Blouse,Garment Upper body,1010001,All over pattern,17,Yellowish Brown,2,Medium Dusty,13,Brown,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"V-neck blouse in a viscose crêpe weave with darts at the back, a gathered, elasticated seam at the front and long puff sleeves with a covered button at the cuffs."
805983001,805983,Pilar high support,306,Bra,Underwear,1010016,Solid,52,Pink,2,Medium Dusty,4,Pink,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Sports bra in fast-drying functional fabric with ribbed details. Padded cups and wide, adjustable shoulder straps that cross at the back. Covered elastication at the hem and a hook-and-eye fastening at the back. Extra firm support."
