customer_id,FN,Active,club_member_status,fashion_news_frequency,age,postal_code
6d9e743d9ff01c10b2380de68ef385ede49b7d84f603a6ebe30160f0e550c2ba,,,ACTIVE,NONE,56,78c1c3a9dd3ca0379bdd998633f191389b6bbab247b7bdeee2021a297c6f35d4
6d9ef029f30054f30c096861d43c871d5bf095f77ccde9536fd886a1974724d7,,,ACTIVE,NONE,29,19c26156f20cb12ca792e78d3e6a3acb1a44a00c17b7d9757bf2b093c880daf1
6d9f8951af93fa01c71e78e987e5fcb76b2da576ff53142772367eace4efda46,1.0,1.0,ACTIVE,Regularly,29,e9eb9c171882edc6935cc56ba7f5d52ea103d5b4e8e41f9e777009c26fbec1c8
6da4ffe490f80b98c049fccea28ea904c69e9ea92c51932ee461f7885418b1f1,,,ACTIVE,NONE,21,5e912f3f267f92071fc07cbbca7ebe29f3cf3f4b900a14159cdb391d78376083
6da8a2d3efecc379deb653b1a12312acf8b8996d51834254be53b3148845e1e9,,,ACTIVE,NONE,23,a5cae72a34816c306676512d01b8225ee07c9fac94c61f4b171f6100468ba8a2
6da993b98f3f874e5c81a26b7c985185be944012c1603950de4e49808ee42b58,,,ACTIVE,NONE,34,c97048bb7d2fe1f6e9a21e1db67ff3e98fbc61107460d5dc0c791a8628d891cf
6daca45a1f377a9d44fd4226c8a8028a635cd89dc1979f09aeea46af4f574199,,,ACTIVE,NONE,56,14940b168041401c6d0f85bc58ea47187211987d30b88281820ffc5ade7ea149
6dad0f2dc5b38cafaa0dcb1143e392139e6bfd2fce8005314bd803eaced7b2d8,1.0,1.0,ACTIVE,Regularly,19,8b2ef9d8bbe084dd20c82f301c5298f3f455e23e15c4ecf23ba69c200113692d
6db47d4bd40eab234cc40794ecea82c0bbe9e0b2788ea2630c60eb8034908295,1.0,1.0,ACTIVE,Regularly,47,ea21658014a1af7e2ebe7490075a822c5391cfb90e6051ded199e997dd96a7c0
6dbd60d9d2fac842fc31f255b4210298c4a429cc0a336dfa709405cad6808b70,1.0,1.0,ACTIVE,Regularly,49,744e5f2841a16dfea746c4898ac76ab5b4c1b1e46836f0709ac3a8eecd6c85c6
6dc572d30b67adb5430bffbd99ac3c58e3c02431e54238a91b5ee6757ae82cfe,1.0,1.0,ACTIVE,Regularly,21,396529dd9add734c75b1580fa4b25918c135e981949c0314e44dc8bd0b3bf6dd
6dd07c55eac49993c7117a3e713ec2fa214d7327b6193eff8aaea6de86c92468,,,ACTIVE,NONE,17,e068d2d77ac32a370d8096bcfd34cc02f1699a29cb137fa0c200324c7b05fea1
6dd47fdb9b62e59e613e7aee4503c94775be100901d9b5f1a764cab787223df3,,,ACTIVE,NONE,53,f73501ee8661ee58ccd1a1e62f97e5bf0cdb7c28f4b338e27a0910c309b5d347
6dd67e054ee7585981bf3d8859726758d99515e3a11d2c4f0afdaaff2ce20928,1.0,1.0,ACTIVE,Regularly,39,8d16f9e22139ad64f5b38f7a215ac5933f15838962f5572b9eac23dadccfe600
6dd7f3b4c8ab48ea409d46c5658efba2d154566038dd9aa5b839c98f865b7eee,,,ACTIVE,NONE,31,d9d0953f0dd19fb0eb9a1c3d7fd0d94fe29465d6cb8d356834db4dca23d5c102
6de986358b1abe554c991d86defe212558db94e3cfd2ef255ce03713eb52ad06,,,ACTIVE,NONE,23,72b786d9d6bffd8ac00a3c77c192adbab0c79ac9f8ad0b65cce6521bba67dbd8
6de9ea82a55ef2fb3414124ebb81ea8dca35e94ec8cf8cc1742df8ffc6e77c15,,,ACTIVE,NONE,46,3de1af956b6109e792a35e15ef6ac89b8f8b81c609a14a54dc26cf4fc53f980c
6df9c2d2cf5d2cb3bcee1bbe121cbb19c498e68891260f7ee47de6c38db32632,1.0,1.0,ACTIVE,Regularly,57,acea459505d1732ac8f3b9967d118e23295bee446f0789fb20e0a9e84a739c02
6df9cbcbab442f1233da657e7d1ce68064c5bfd39d84ec721c452393231042fc,,,PRE-CREATE,NONE,,cfe21b0881ceba12448f80aae5a6975a2547ed6c389c23ce47ca8a54451b9586
6dff42f77fe777e4c3be01469afe55793df2378a93f8a7510cd44130bc9c73f5,1.0,1.0,ACTIVE,Regularly,37,83a59f25a1c75c0938e285bba79f0676b111ef53c354f0919400076cbe2788fa
6e08b2b766a1d9bae3c7e1b77156a4598e1ae308c9bfb5bf169be7a0352c0aae,1.0,1.0,ACTIVE,Regularly,27,2f555e77e1569db65d9d57dc621d9551d124e0335146f4157a7ae30da91d71bc
6e0e33540dfd1246ef639cb9079f71d2c792947e1c52bea453acd2348c9d5200,1.0,1.0,ACTIVE,Regularly,55,4471a2ae3f65df80e5d1e0f1760a5c7cdf38fe8738392c0be6d01a4add5c121e
6e1b5a72046cbddfc2f0f2856cdbbc3959b361300a7188ccaaf5ef0a7d8c5a5f,,,ACTIVE,NONE,21,9920703cde27ccb4c0f470a8bdef0c364f666e76b7e042154774a19ff35087f8
6e1ec0fedb4d6e65746b939d8eec98e34a70d69e61df2ab65688e0cdedc28856,,,ACTIVE,NONE,44,f3c0353c432ceab467e9cc89b4e42d599d234e86623d42756e23287db49ebc68
6e217412b2e99706417ee665e9bd26d28cec1cb62f7a6f2b44b1bc506d1c88f9,1.0,1.0,ACTIVE,Regularly,20,7937967f0c8cc61d43fd4b475e438e1226fca09d14fb9f2c56f5a502a8b524a2
6e233f3f8f46259ae04aa22a65c9d6e75f77bc6c5f0fb2300a5ba2b6f00ff53d,1.0,1.0,ACTIVE,Regularly,61,9ea54dbc339a7a056d1e2613f8a98d5bf3700c747a9549fbe1f22f72cb4f4d5c
6e2f4986f2dcfb3ccd4ad650d33bd1a3a25ae8699b70f192e5dae1558a5920f3,,,ACTIVE,NONE,22,34980a410a9e1630dc3498bb841a7d840c4df69f5a7688cccb0e274aa6a603d3
6e2ff41016dce67f9e8bfac7dcf2d5b30e226db873701da73ef3bdb90d33a629,1.0,1.0,ACTIVE,Regularly,49,9a593288bb59a7599a7fcc660419bec8e36324d578f1b1e3e6c3bd825521c06e
6e337016c61fce4105fd8c5b3df4ca56aea0b33a6948e70afdb3382d115f3c61,,,ACTIVE,NONE,35,e97aabc534c1a5e11c1abc0d09fd32067907dcce12ce70beff3a715c67a2bbb6
6e3682348922d27d0879b6113f94ca113330226e8c23ba2788a3144ce23fa34e,1.0,1.0,ACTIVE,Regularly,59,855653c1f4311734316ffb85cca6a0fccaaf8e1b4046b62074a7624c3995b7d9
6e378d7d9f037a2dc5f2792656934cb56310635995505054f31bc99121229480,1.0,1.0,ACTIVE,Regularly,49,2bdfdae1bf113a9ae8455a9a29fe4c3b134bf50bf9c33d20b382dc089d22223b
6e39fc4276a1c4761c28658f75c7b57e3b3a3a393a0e89af37c89049663846a7,,,ACTIVE,NONE,18,dbaba758ad5643f08201a0d3fad20b53a133ac63e33cc589ed1fb8d97936b38a
6e41afa34598383fc5087232c36f152f31dec5e2eee8038d6feb2bb022ecfad9,,,ACTIVE,NONE,53,c82b2b8a1fd5bf703c1b44da19ef4bb4e483b75e08e5be8ee7e6288b516318e0
6e43c5ab3cc072706d7f2e83f329d57c00693ba92f4d0561cdd06ba86be51451,1.0,1.0,ACTIVE,Regularly,34,8c903e1982585518596d44107bdf8105f0ae8afdbd92161f909c7501601c04f2
6e486735e66a2aaf9be34588ca0c972b7df3b7ea82b2284addfe3089a2cd4ec8,,,ACTIVE,NONE,26,c88e6cc7ce2553cd2cbb0ceb06d94ec095693ef9e106628afa2327d1254527b9
6e4aa77e99335846bddbcd7bb6a4e941e8e56a7d67404239c490cc7b0eaa9235,1.0,1.0,ACTIVE,Regularly,37,c1a688dcf7e79296c1b5f2ca612f75d7ea1b7f94f092b5354cd34862687fc6d9
6e4c8bb34df3b5724dc86bb2320bae966e6c6cddb52e874ec4998a4d06b39e24,,,ACTIVE,NONE,39,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
6e51be028a780dc5327d84d55be2f6ea742d1fc5dccdbe8151e79c08a0577269,,,ACTIVE,NONE,36,7eb040ca6f4a9445955ce88e1aed09a1bb774612afd082b84febb660a81cbec5
6e55c2524a987fca1dd85bd8e40086728e89ae940596eb85ded1983a5fb0a43f,,,ACTIVE,NONE,24,c94bc174c7b94a0b61157efb759c659f5ab3b71a06fb8ae498164983daf91fc3
6e586336bd2c6e47f8a8aa492edc8f12949c7cd2b2aee0f9f296eb96f5ab60f3,1.0,1.0,ACTIVE,Regularly,45,aa7da62c23b51a4d5cf4c7b8a515646e544000d0ae9ea8459071f57c3f36343b
6e5a74176285d61585c1a16be03f8a9b89e7886748fdb450dc5ec1943db1839d,1.0,1.0,ACTIVE,Regularly,30,0070a3d8ed6f7b27eb6e31c97e74090527156206f923b1a2bb009ec8958ef141
6e61b6c8642a12b1878f3b814290f6c3d502f5a9d432b36468d39362827fb3bc,,,ACTIVE,NONE,28,2b5d29024d4835fdcda0bf4bf100de228a2fb7767c93cafccd4756d95fc697ba
6e6270f812a0bd14ff85a95f7cf2ed34f279aea2d48e7b07d9aac52455ac1e16,,,ACTIVE,NONE,52,bfe5c14d363315fadf1f4a870eeae2b1ff44b41b900bb22695dc1972083f6f4d
6e649f5140ff3508ad129dd50695df623ac5e1469593212325a563990e77ac45,,,ACTIVE,NONE,34,72847f48c06cceb3b330611df09d32a84f403fd46ded94e0965a57446a8820ad
6e652741a6da4a41e59d466ece679b5ae2f3f8060e8154407144f1c9e3947ea6,,,ACTIVE,NONE,22,5c9007a1bb4dd8f8c3bb4b3eede472e99b6b346d2ce1b13703a7e6309ba923ae
6e65282d3556b24065d03563c8ef5f66273b602c25adff4da9b2b1be57e4c132,,,ACTIVE,NONE,48,478f7b608754f5934ba0f317b04c62f11c710c115de89969ad1e86c64b7fbdf8
6e6c07f44377cfbeda6374c52de63ae19e9eb883e2b983c39bee9e6666ed8661,,,ACTIVE,NONE,45,743ce84a6a9d309205cefb84eec470a5e7cd8c7e9a8bac7bfa0e7d80730c4d10
6e73e71acc2ceb7a321c85cb14427a7a2a75d025ec872a1783152e3c446e98a0,1.0,1.0,ACTIVE,Regularly,28,1ac22fd400bc9440654d7281669604822d5492f155ff19dfa6d161f8d62274f2
6e74114f5f3806081779be09f741fa533665a46c5e35be47e97847e8b9afb4bd,,,ACTIVE,NONE,34,d4dd1d667801b56e6248ea81148568aa8f30c4756858b51585d9386792757f7f
6e743563fc0eb60640cc5e031188113f6ddb03f0154a9f4aab8be13e956b9861,,,ACTIVE,NONE,23,9bf76da0131d90653a00bf05a0d39c349f9e326d4da6bd916d8c96e0eba73cb3
6e778d2a0f22a986481ec8d579d9644b49ace3ad89ec76432a44c585e8b6ec54,1.0,1.0,ACTIVE,Regularly,51,274249f9d7781bec69d79298c792bd4ddf67e0fa267bb9aa0a23a684cad3d7ff
6e7cc31213c0b9da9ee1ed360505baf1c53af2b7921678589e8ba604191168b2,,,ACTIVE,NONE,43,9fb2a9881e3096ed8e68621a69fd12d577b4a20d076ea27dbe8eef541612aa4c
6e8c17a5a6e34f5d5724b683d99edd194fe88edd5fb2ad4c1ef1c8d435e98c91,,,ACTIVE,NONE,50,8bf3cae0be09bce510719610771a0efc1490c88d317cda2a3be8caaa1fd4c15e
6ea2b1cc1939c673d33857e0e69a2bef5f471a61b1a8b03dd1b85177f56d8554,1.0,1.0,ACTIVE,Regularly,38,6e50853a49ea98d972d3e6fbc2bf1bfa5a8f3870becb163ae398df19b7a64be5
6ead7bd3cfb19a760f71e05dab20be634fb3e35819d9432b73eb10bcff45e065,,,ACTIVE,NONE,27,cc651e2d87c390f875519da7ca0d5c12b51948b6838c875a3b96d3b3ebce6675
6ebf93c7640f5e313975a64c4fc33393fdd1f89b7d6f21f3752d447315487afd,,,ACTIVE,NONE,49,651af63ce98fb4794a4ea06c2bc365a8adbf570878ecda0db3632678d8708ea7
6ec3bc59fa32964d8b7784cf83b50859c25f0b9ac58a1aca05f286068b695b94,,,ACTIVE,NONE,39,ff092242ec489c9408c18d149b984341af8bd14426639d0933e05057df3b4cc9
6ec8c737af43a4d7124074f77b056f35d80dca087f215e128e925275d0838906,,,ACTIVE,NONE,24,794f3e5844ae033bbb84f73b5aa405a91bb3a7c6f291a94e416c980d1a5c0381
6ecb8381c390024c69ed8e5a36db66b38f78e497408a7edb2227d4ff22ff130d,,,ACTIVE,NONE,26,f7df6c52be746ec3f1992e17e630f311fc2f94e448f374945a91d1fbc588a4a3
6ecd7d6724548595e00e000a5589d40588cb71f0ea0a6ce7c0ce2db9829ba331,,,ACTIVE,NONE,25,68fb9dcf812fea797f971eec92a3b50d51d6b5224a4c8cbd764204e3354613c3
6ed37d4a62a9914988622566f23070a19dfa006d2b1c79b055dbad41d3d6c737,,,ACTIVE,NONE,25,9ed42678a4da5a24efcca8beda772489016d1f68df1038ee970666f6c6557c70
6ed999cb3c0d698bdfc5259f6a03fd1be9e13417d66f2e63c9a2c4c8d70c4363,,,ACTIVE,NONE,25,1aff4a0c71ea3152a3c22b0e8b610c682993dcd43badd7cd5821528352594d6c
6edd93c85402eccdc351d9b1d1d635af062bc6341eeec269b3270257dbf9cfdd,,,ACTIVE,NONE,20,3bb798c300d346ebf488fc2c778655c0fa7f99b76864ec3deccbab9fea2a5e6e
6edec6a2122ed4268c59f5ec40010e245e235c43f8bd4dccdc153e933de6353d,,,ACTIVE,NONE,21,daeaac5bb2b134440fc4795d847332cbef315f14b12f29e38f68f6f03d8e2639
6edf1734382f8d3511c76e175606c5c28142dfd16212b736c6c36395a77be645,1.0,1.0,ACTIVE,Regularly,56,4557761ab83fe89930d6dcb75840de933d20614f673ccd42593d79bbc4e8b816
6ee59f471fcc0c34c77e191d4532c6d492910c8bfe402ca9dd1b95215a13dd08,,,ACTIVE,NONE,28,1838eee0337da760d931b22a0713da02698989256e9309af1488b5cd99769f23
6eecdcb8f4c336e88d6c39368ab7570cca102145b06da93de11fa671588f4b39,,,ACTIVE,NONE,23,79845e7d27992838a4b4c9eb8b5393aab511f67ed1a6747d213427620716f79f
6ef6f3031c8833066ec44f817369fcffad6086cee973d27d9c1f1eb2f6b52295,1.0,1.0,ACTIVE,Regularly,57,33c9b6e3fc73e6206f77795d3c7a96172429e2ff3594a98e015c97718b20e18c
6efa3fbb1569d36f707367773503fe6891d88f5cb70f55175646d160e5daec7f,,,ACTIVE,NONE,32,0be825d2b06899a52ab8c1e5c13737cd26189224c4396743d5ec632e52e29315
6efc58daa6073026787c8d9447f57d8cab2e41ea2fa2473befa60661548da4ef,,,ACTIVE,NONE,41,c3896c57e23f375cbecd4d36f7f8fc4463bac3de7d5f0fbea80a4997b1671252
6f0129a8b4b603e06eb8694de4b6f8d04c6280f1ecb23289c17639d1b99ae289,,,ACTIVE,NONE,24,2e1d826107372c8ded6827d87db7cb233c367e46e4412cbbe8ae1255cac05275
6f0d610c3900b53991a13faddd72fb10c926802396c1a003ad485adc3e31c912,1.0,1.0,ACTIVE,Regularly,50,e41fcb65dd87a860a46b9a3b059bc7a8e508f8be897c7d43875b359f8c4132bd
6f11ed2ab73ea7b3b5d970434f03d1ac31bb3aa91fe0a796096931fd81b2c54b,1.0,1.0,ACTIVE,Regularly,23,9a92c9b368a7168f1c1fb4b640ed40a936a53df596b209c623b2879417739da4
6f140443a913c8491a07f05a586baa0b30e8ac054094d340d9c78333a728a358,,,ACTIVE,NONE,30,661b00b5071e5bb62cbc4d313a3c6edbea249c0cb1344304058a20fdd4b24965
6f1676bf6fa370e3d08f6881f4c18de29870d6158a28f01239e5c2810cf617e8,,,ACTIVE,NONE,49,b712d9e923c82a8fefa9289a96bd9dcd7e487b604bef09ceacac021af838c83e
6f1ec210f3fc45f03dbd8dac9476ede6181587476ed882bf6666150a008dd948,,,ACTIVE,NONE,35,7f2c800f00d5878ff4ba2efa5b023025784f6a0eb77db6b0919c158c43eca231
6f2086f21715776963bd2b322cb9f7d27c2e5993364bb2da99ebe672fa98007d,,,ACTIVE,NONE,25,d7068e03406a93c798dfb42bd8dbbec95132654d4d4ed7309abe62a4715ae960
6f2c5ae7405ee1e907e7d9a2d80cdae7adc03ea9f9d2002d357658aec47d2322,,,ACTIVE,NONE,23,54a9544fd6a71c7e4715457965b027c1924e79105e62c5d6c083f805117f40f9
6f2f5179253169bf3dfb7f1faa153b176ffebe184b0ddb196c92975fc5367202,1.0,1.0,ACTIVE,Regularly,53,7b9f33353563270bb8235c05aa41025bc5555f3da70954c3b7384acf26cf7dfb
6f33d084433735c0fad23a372cd2ff523962463d810caf05d0e4432c55a7da04,,,PRE-CREATE,NONE,21,62fbafa4ae7928ec38a3a9c020df140cbdab951c2f9a8ac2b8bfa56c33eccdb6
6f44d84672d6864be7c1de8a4b2fb74f8b084ab261cb38c0a1c6233f398308fb,,,ACTIVE,NONE,44,bbcc3ba73bb4c5fcbb694c6eddbc125532a7813d912b1d2c538ae9d0bd71112d
6f486182c21ac97e0254fc0422b5bff16df3f57cd6f02d5edd5916462232367b,,,ACTIVE,NONE,20,ace37292ad9129ad1368e0dd22bb8f8d031f219de3f60e6aa36fd48d8894f59f
6f49105ca99beea56f5fc4efd53578d9c88e8771192a559d1b2c3880f82d6404,,,ACTIVE,NONE,52,2707439af37e4628c46e35d87a9ca2008f49008e5296bf40e904f85596db183c
6f4e1bfc603fc6d001fda9558ec7e72b46c4ae74c16dd311f6d2288ddd9c5643,1.0,1.0,ACTIVE,Regularly,27,c1f6858548efc7d392c34cb07dcc5133f7b71c379d3bfc04b8eb7859daf818e2
6f4ef6ccee17e0c35179339268290eb7b5948efcaf5e2944389ea1d21483aa98,,,ACTIVE,NONE,52,cec47bc4fb291965c4c9b40061a13843996c3fa30e16aa1bc6fe2ee18a24d089
6f5614a15675556e9f5ca91cc9b6853e7026125e68109838801c4cffa3fd0434,,,ACTIVE,NONE,30,46de30f9b36bb6b6ed9242565aee06c5a97f1b44e2b76198492efa9798c62abb
6f62b9feea63842471012c285bc63de3710904d44afd23b2a10fef655abbeba4,1.0,1.0,ACTIVE,Regularly,26,b748144892b6e027c9401abedf99600447bb94c5e25ab9ff77efd747e0750770
6f65918ad5a5dcabfda63762c92b6353d59eddb92ef71c8e701326aff1dfe750,,,PRE-CREATE,NONE,46,eb8f995a317d831d7b79085439e74d5a21538f457d94ca7fb42290266b192d30
6f71fe9f4cd4635481f7735f13f9f6ab8db85a3583063992d2c4ac3da244d3c3,,,ACTIVE,NONE,28,725513e64d9ec1c38e0d13dd79c7debbf66d49fc4a7fb755bdf98b35a12b1664
6f738e9e7a39420b501fb62afa0b26a8054bd7685ee0c4b450d34e03b1703cb9,,,ACTIVE,NONE,64,575f27d87c42427b5b17a9d87b8a6c88677ab5d0046d722dbe9b9d1e82d73561
6f7a1cec65c9c141f22dbc2474368ae8cc00c9303f7b0a9f05d23f7d5725b08f,,,ACTIVE,NONE,20,88867eb666460c84c43be90d1670eb2a60af032279d190d6dcd4650ef62e00ee
6f7a1e7d58733823b5dd77c7abacbb2170812cc1348a63d2a8350b0550d0f699,,,ACTIVE,NONE,55,184e539b60cb933b9fcbad4d2c9b6eaaab6d19c2890ae64adbbc6c7fd60d337f
6f7ce32098c66a598d3152ce3696cf898b85cdeb97dcb060797f342711af6fb9,,,ACTIVE,NONE,56,0ddc6f45cab74d609f289d2f1050ab0d6ff662657b4c6d253012d179d5dc1a09
6f8b1d141d635db43dd0f39b8ff66f04dff0246cda78f802acf8e01137a762ed,1.0,1.0,ACTIVE,Regularly,31,847244de155d107a1a0da5626a0d50b93d27495cc84a4f023710ec44b926955f
6f8dca6332e90645a51210467a5dc8a40a51f17738634650a7de31fdf51a60a4,,,ACTIVE,NONE,31,f7e64d33c8662213a88b33344db5e946af26934633794e89393395a30b695a57
6f900e41e9e0523cf0a8235aa9360c11161647bf9a02b9a97fdd633766d5240d,,,ACTIVE,NONE,34,561130d99824dc69dee3869a5230b43a6eaef85570586c1f82a51ef96b2a0dda
6fa37f855d7b4d69e3f402b730f7c8ae7697e62f802264a417b8c26463b45019,1.0,1.0,ACTIVE,Regularly,50,5d07afc30d736953ae2aa9b29fbbb11466ccdd415aab8ea2f355353e92d876f2
6faab2a8b241b31b965a7fcc25c01ce3c4b928bddd1eb9d102e154b8101db63c,1.0,1.0,ACTIVE,Regularly,24,b09d49c3fc628ea7d9566d3266f49eadb69542b8c222d77f6b48d59f4b9a10bd
6fab84519c8887529c93114d26e8fd815db32ad4fb9a19e49705210331556221,1.0,1.0,ACTIVE,Regularly,27,1ce5f06c4787793d06992cda7f4ee586da731fc75e49313ba20b4d687f6c18b1
6fb64e92a697b251a774e2fbd742025093b01cc619bed14de4602f088867d407,,,ACTIVE,NONE,24,9a9450bf6952ddf6bc4cc360935684efd998dd9c4787d4c664802fb2e30a0284
6fba6efda25edda7b8960c891dcce4548f664ef27ac4339531dfa811b4765eac,1.0,1.0,ACTIVE,Regularly,22,bf935630a7f3a1b01e1439cce5ab9c0b8089021e9dabb0d94ef10f4b3838bc2b
6fba9e3121ff8bee0edc8805e8229290d2a3c649a448c0f7e644358eaeb657e1,,,ACTIVE,NONE,47,b0673296aca8881d9f5f0f3a50563c6393d9f75fe2e80e258bde9de8fa674ad0
6fcd492f69a5c87d3d99d01d0c786d0265f4716c245dbdbe25660a45428179c3,,,ACTIVE,NONE,26,a2ef4fafec92b3053df263f820b313f99dddfd674fcd8e6d98cdea133354d611
6fd6552543ff938152719fb99af276334fb3a55f61614a06195ccb1739ed2495,,,ACTIVE,NONE,50,e67b3f13cb40c8238f7c5c81a8fbfe96b518df86d6190f106d76008b7cf7e144
6fd8998dab6d0ba38badec003b0ecc345ed1a30a6ddebfa093a3fb1c33c726bb,1.0,1.0,ACTIVE,Regularly,30,887af52fd3608eace80630003b27fd1f3fd541db6b10afcfba37919f021e0884
6fd99b77971a6174c74df8e2e3cec164e6efffc4ce954915846dd32152b2a612,,,ACTIVE,NONE,25,8739b61b1698c1549403c2d9df0c73fb45c48246ace2255f874a162d8a0af733
6fdc044bab4cc571bd3dbeeddf440207174e34ff6815de59a251d08b9c424c5e,,,ACTIVE,NONE,20,2c8cd10a79c55e4b0d81932caa65f0a53dab90b864fcb42b7f6fef0773d79b6f
6fdd067f03e1ec5b73b204824b0afac9d32f1081ca967b7b7e500cf1df1670c7,1.0,1.0,ACTIVE,Regularly,20,d078e887071f65254f8ca5b5065183453d562906f1359b01d250a53d4a82a52e
6fe356cfa270de9a5c9f9361e68bf4e4c54ab9416702b97b7c0da6460e5c0784,1.0,1.0,ACTIVE,Regularly,46,42f8cff7cad79ae443b6a9b1b6c2b6f960d3b1037b835817810e735c9ca67310
6fee162290b1f3a86d3c94434269c56209e758ce086a37bd141d2d9d1ba048ef,1.0,1.0,ACTIVE,Regularly,47,7ddf6aebcf52fe0aba964442c25b647b2c6017ae2153a70db3efdc87b73486dc
6ff601c8aff03fdacd7e891e7c73e60d5dfa627657ea423e9fe3d695a13d447d,,,ACTIVE,NONE,24,fdb8e12dc4365627bfea788804eebd6adf168caa015aaf5e2f693145466cf21f
700bcb29d6eba43b9f2e7e814c58a1ab08c5958060daa71e3b6a075ca7f454c7,,,ACTIVE,NONE,26,dd5a4cc561407f47833e270002dac4fe0a5a3cf72388f3dbb37d9fc883bdf996
70191ff540997374a2e36b6fa67a49dc4856b839598dac567253b3c284b06273,,,ACTIVE,NONE,29,aa215b6af242a3415760b697cb7b56ccd810c293c9fda115ba692a4d5d6a2f7f
70199d32b9f916830159b6ad47eb4994242e4575a3184fe06b10b3e376447953,1.0,1.0,ACTIVE,Regularly,31,4877b96fe3d0dcaf917d5fe5d8ff481ed88329a145cacf607607d29f2f3fe6f3
701bae5c2790d66101eaad313daa542afffd4b335fc510a6bbede14ec2cf933f,1.0,1.0,ACTIVE,Regularly,29,dcf2ae83842fece1732b04856704259d0cea53838e9cd94623739011b3f4eba7
70217884fa5190e835cc18cb17d9f4f9c7a16350ec3d71234ee43bf9058cb02e,1.0,1.0,ACTIVE,Regularly,24,3b782455a3c113206e393b02e8f25f2559f39d1f374df660ceafad40a0c47dcc
7022f699097d670c53b1b802bad94b12182c29339e3622d781580faf9a4cfb01,1.0,1.0,ACTIVE,Regularly,24,891b509e1766ddfe6574578cfe17ba6cf6108d1b752f71e78600f0762e13e31b
702703aa37b2fad9c60dfb14c6fcfba941408f5d864b503cced8e02d27e8de59,1.0,1.0,ACTIVE,Regularly,27,f983045d818ecd7a4147b5e21d97437c58ce2a73f1c2dc4e8b94aa1f473249ed
702aea79d5066ce25c52849c1cb1a5ca2ee1f5350fb0c16451dcdb656e1603cb,1.0,1.0,ACTIVE,Regularly,30,636fc2b27af4476037f536634ecb10d94262e4171debc5245333868ef268ca15
70319cea94a619d85461ad0b0ab5f074647af55fc86a8c52b9fd5933c7104b74,,,ACTIVE,NONE,35,df8ceb68a5613b2e66be65df99bc686f43f6bc480de0ad10a0a08c5e0df4788b
703211da15b8bd6ef42edd7b5801a051443b2a6f881a42b17c36803ab31b5bd5,1.0,1.0,ACTIVE,Regularly,25,02591dabfb857df1643041867a8ec3137e1ddbe0dbb5433c428dc25a39480785
704a34b1a80a0549142e4d36a4226098265f7bf35d53349e8493b17de0e215bb,,,ACTIVE,NONE,19,75ff27e0b18a7bf77f0cf968011871d8547d325985e5ad718665da586b6f54b3
7053cbb369afa0140c77daa9c84adce0ecb93d8810856f40d275ab20b1c15850,,,ACTIVE,NONE,23,27619b96b3ca11727e9bba4af95e9f320b52450abd5d77e848cd82532d4e5cb0
70561c154382f3734d4969dd81a2056ee6f9cecb90a2169d9b4d9cc7586ab7e7,,,ACTIVE,NONE,37,798126443317581f1cacf9ec448f545c8cc5e2ed35db3c4a3c04ff492a52df8f
706f63f6b0765b4987f5a8377480ee79a844e4ecdf42c8d591a6724c2a9df65d,,,ACTIVE,NONE,52,f10aa028d23e2db0b3c9ff2ed83cbdc2c5d5e8da236f54b528a2832bf325532b
7088982c605fbf90e6857df40862d13d045ca656f578cd08604d7ceb870bb8c0,,,ACTIVE,NONE,21,08c458b9cfbf1ecdd0602d5807194c257f5164787379c06b871f98ff6a0ef2b0
708e8089e6607d3e1b614e14be589b6875ebfe42adf74da2e4753a831ae03042,,,ACTIVE,NONE,34,60f9879dc3041d68bb00565118656bd8e54e7012188d7c888bbfe6458096c3f4
7094671bfacf9164d5691ad489f0aaa3aad8813e07411c77e5857647a14cc3ec,1.0,1.0,ACTIVE,Regularly,36,23496f81b4cd3da0716de8d046cb2ebe3fc0beaadc8df7282ad815cc9091e5ac
709ed03562312c3fbf887a34e31273e41596d8c58beac3379eb4283e98dfa745,,,ACTIVE,NONE,32,6a058f4624b3f9040b29235b379b9e5996f9eb61bf51d37d28964be77656bbaf
70a25c6c39e475ea947b38059aaddc0db1a378de02c2b245c394e7f3357c045d,,,ACTIVE,NONE,23,f2430165ed29fcd1f336d3482ac0485545efa1d85b44252d6c2afdd074d12c58
70a83da26e416169a9d35c39395764bf77fb756f09d29e9564a86b2d825972b7,,,ACTIVE,NONE,43,49ea8b8c050ec7f7e341e802ff9ea97fbcd225156a6713b48322003858e8d8b3
70ab3b36c0c97ddcd6e0d16437fa2c62bffbc0e35c499581497a93bccc095dfa,,,ACTIVE,NONE,38,7b4960a41764b5f4c38f589134ec6255083aae494b00b3cf6ea1ce0260130efa
70ad5cee9b9824f1b971239633bb7eb4cd7a40a4feadbee922da79e3d7a173ec,1.0,1.0,ACTIVE,Regularly,30,4359897a492bad760f8401382aa4532a2cd36332977a912b63362dde17adcbb2
70bf1d22c19e81c23f87836f5930699fed590da9b33e6a81059c5b511636ea78,,,ACTIVE,NONE,24,6bca91c98bbab608c965b76d490c0e093bafd7696ad6df2e00eb03c0d4f4393f
70ccf491ac648fa696fae5c28f897f49743e263b5ea5ec7c9a3d803782e2990d,,,ACTIVE,NONE,21,f704095152a76fdd315bed2bce22fa4381bff71aba9f51eb94f21c173f5d4a8c
